ambient_temperature,Re,Rct,SOH
24.25,0.6360001033333333,0.13600010333333334,71.61501214977157
24.187,0.6694737859649124,0.14315799649122812,68.0342647203087
24.187,0.6262296016393443,0.13442632295081972,72.47013694410987
24.187,0.6467797627118644,0.138305186440678,70.4214302587097
24.187,0.6366667633333334,0.13666676333333339,71.28210108397009
24.187,0.6467797576271187,0.13830518135593226,70.42143272586132
24.25,0.6360001033333333,0.13600010333333334,71.61501214977157
24.25,0.6366667666666667,0.1366667666666667,71.28209942743194
24.25,0.693818290909091,0.14836374545454548,65.64709600388193
24.312,0.647457727118644,0.13898315084745766,70.09406525143933
24.312,0.6467797627118644,0.138305186440678,70.4214302587097
24.312,0.6366667666666667,0.1366667666666667,71.28209942743194
24.312,0.6255738655737705,0.13377058688524593,72.80859908664617
24.375,0.6467797644067796,0.13830518813559323,70.42142943632587
24.375,0.6579311379310344,0.14068975862068966,69.22784669500275
24.312,0.6467797627118644,0.138305186440678,70.4214302587097
24.312,0.6579311379310344,0.14068975862068966,69.22784669500275
24.312,0.6360000983333334,0.13600009833333337,71.61501465873921
24.312,0.636000105,0.13600010500000007,71.61501131344905
24.312,0.6467797644067796,0.13830518813559323,70.42142943632587
24.375,0.6360001000000001,0.13600010000000004,71.61501382241663
24.375,0.6694737877192982,0.14315799824561407,68.03426392580225
24.375,0.6467797593220339,0.1383051830508475,70.42143190347744
24.375,0.6154839677419355,0.13161300000000004,74.00218094983053
24.375,0.6255738704918032,0.1337705918032787,72.80859653586234
24.437,0.6474577305084745,0.13898315423728816,70.09406362251018
24.437,0.6579311379310344,0.14068975862068966,69.22784669500275
24.437,0.6255738672131147,0.1337705885245902,72.80859823638485
24.437,0.6467797627118644,0.138305186440678,70.4214302587097
24.437,0.6154839741935484,0.13161300645161297,74.00217749303076
24.437,0.6467797644067796,0.13830518813559323,70.42142943632587
24.437,0.6360000966666667,0.1360000966666667,71.6150154950618
24.437,0.6360001033333333,0.13600010333333334,71.61501214977157
24.437,0.6579311396551724,0.14068976034482758,69.22784588655763
24.437,0.6467797627118644,0.138305186440678,70.4214302587097
24.437,0.6262296081967212,0.13442632950819672,72.47013357581562
24.437,0.6579311396551724,0.14068976034482758,69.22784588655763
24.437,0.6687720350877193,0.1424562456140351,68.35361467877176
24.5,0.6467797576271187,0.13830518135593226,70.42143272586132
24.437,0.6467797644067796,0.13830518813559323,70.42142943632587
24.437,0.6467797593220339,0.1383051830508475,70.42143190347744
24.437,0.6579311379310344,0.14068975862068966,69.22784669500275
24.437,0.6474577220338983,0.13898314576271192,70.09406769483319
24.375,0.6579311379310344,0.14068975862068966,69.22784669500275
24.375,0.6360001000000001,0.13600010000000004,71.61501382241663
24.375,0.6467797593220339,0.1383051830508475,70.42143190347744
24.375,0.6579311379310344,0.14068975862068966,69.22784669500275
24.375,0.6467797593220339,0.1383051830508475,70.42143190347744
24.375,0.6467797610169491,0.13830518474576275,70.42143108109356
24.437,0.6360001016666667,0.13600010166666668,71.6150129860941
24.437,0.6154839645161291,0.1316129967741936,74.00218267823051
24.437,0.6694737894736842,0.14315800000000004,68.0342631312958
24.437,0.6360000966666667,0.1360000966666667,71.6150154950618
24.437,0.6467797610169491,0.13830518474576275,70.42143108109356
24.437,0.6694737877192982,0.14315799824561407,68.03426392580225
24.437,0.6467797593220339,0.1383051830508475,70.42143190347744
24.437,0.6579311413793103,0.14068976206896552,69.22784507811251
24.437,0.6467797559322034,0.13830517966101702,70.42143354824523
24.437,0.6579311379310344,0.14068975862068966,69.22784669500275
24.437,0.6579311396551724,0.14068976034482758,69.22784588655763
24.437,0.6467797661016949,0.1383051898305085,70.42142861394204
24.437,0.6467797610169491,0.13830518474576275,70.42143108109356
24.437,0.6572414810344828,0.14000010172413796,69.55280171755163
24.437,0.625573868852459,0.13377059016393444,72.80859738612358
24.5,0.6467797610169491,0.13830518474576275,70.42143108109356
24.437,0.6154839645161291,0.1316129967741936,74.00218267823051
24.5,0.6360001016666667,0.13600010166666668,71.6150129860941
24.5,0.6694737894736842,0.14315800000000004,68.0342631312958
24.5,0.6467797610169491,0.13830518474576275,70.42143108109356
24.437,0.6360001000000001,0.13600010000000004,71.61501382241663
24.5,0.6694737877192982,0.14315799824561407,68.03426392580225
24.5,0.6579311413793103,0.14068976206896552,69.22784507811251
24.437,0.6461017966101695,0.1376272203389831,70.75198712364096
